address,name,symbol,onchain_mcap
0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token,MATIC,3736414145.3
0x5cd8cd3c5e8780ccbc74277f22b099fefd04f5ef,Jupiter Staked SOL (IBC),jupSOL,96977863022.04
0x626e8036deb333b408be468f951bdb42433cbf18,AIOZ Network,AIOZ,321282479.06
0x808507121b80c02388fad14726482e061b8da827,Pendle,PENDLE,1362010567.56
0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,Axie Infinity Shard,AXS,1433700000.0
0x4d224452801aced8b2f0aebe155379bb5d594381,ApeCoin,APE,1110000000.0
0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,Nexo,NEXO,1217488266.73
0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,Decentralized USD,USDD,123915316.02
0x3845badAde8e6dFF049820680d1F14bD3903a5d0,SAND,SAND,878517000.0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,rsETH,rsETH,700605634.95
0x0f5d2fb29fb7d3cfee444a200298f468908cc942,Decentraland,MANA,772389509.02
0xfd09cf7cfffa9932e33668311c4777cb9db3c9be,Wrapped Decentraland MANA,wMANA,9746994.55
0xa35923162c49cf95e6bf26623385eb431ad920d3,Turbo,TURBO,656978670.0
0x6810e776880c02933d47db1b9fc05908e5386b96,Gnosis,GNO,2509600000.0
0xb0ffa8000886e57f86dd5264b9582b2ad87b2b91,Wormhole Token,W,128618651.67
0x853d955acef822db058eb8505911ed77f175b99e,Frax,FRAX,647706594.49
0x68749665ff8d2d112fa859aa293f07a622782f38,Tether Gold,XAUt,632760546.52
0x3506424f91fd33084466f402d5d97f05f8e3b4af,chiliZ,CHZ,601875555.5
0xE0f63A424a4439cBE457D80E4f4b51aD25b2c56C,SPX6900,SPX,654639000.0
0x467719ad09025fcc6cf6f8311755809d45a5e5f3,Axelar,AXL,69895702.44
0x44ff8620b8cA30902395A7bD3F2407e1A091BF73,Virtual Protocol,VIRTUAL,579624357.11
0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,SuperVerse,SUPER,1279997538.56
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,Ethereum Name Service,ENS,1709000000.0
0x92d6c1e31e14520e676a687f0a93788b716beff5,dYdX,DYDX,1250000000.0
0xa9e8acf069c58aec8825542845fd754e41a9489a,pepeCoin,pepecoin,576128788.62
0x26b80fbfc01b71495f477d5237071242e0d959d7,Wrapped ROSE (Wormhole),wROSE,52401.22
0xBe9895146f7AF43049ca1c1AE358B0541Ea49704,Coinbase Wrapped Staked ETH,cbETH,1326034326.28
0x5afe3855358e112b5647b952709e6165e1c1eeee,Safe Token,SAFE,1060000000.0
0x152649eA73beAb28c5b49B26eb48f7EAD6d4c898,PancakeSwap Token,Cake,7242170.95
0xd0dA9cBeA9C3852C5d63A95F9ABCC4f6eA0F9032,Synthetix Network Token,SNX,518545104.32
0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,Synthetix Network Token,SNX,518545104.32
0xde4EE8057785A7e8e800Db58F9784845A5C2Cbd6,Dexe,DEXE,860821023.08
0x45804880De22913dAFE09f4980848ECE6EcbAf78,Paxos Gold,PAXG,504953908.8
0x0000000000085d4780B73119b644AE5ecd22b376,TrueUSD,TUSD,315633699.72
0x198d14f2ad9ce69e76ea330b374de4957c3f850a,APENFT,NFT,106876.94
0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,720714000.0
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,Arkham,ARKM,2077436623.68
0xec53bf9167f50cdeb3ae105f56099aaab9061f83,Eigen,EIGEN,4161509565.3
0xb131f4A55907B10d1F0A50d8ab8FA09EC342cd74,Memecoin,MEME,1035556140.0
0xc059a531b4234d05e9ef4ac51028f7e6156e2cce,Staked Memecoin,sMEME,103659187.98
0x18084fba666a33d37592fa2633fd49a74dd93a88,tBTC v2,tBTC,454460085.0
0xe3c408BD53c31C085a1746AF401A4042954ff740,GreenMetaverseToken,GMT,399989465.88
0x4691937a7508860f876c9c0a2a617e7d9e945d4b,WOO,WOO,726702000.0
0x96F6eF951840721AdBF46Ac996b59E0235CB985C,Ondo U.S. Dollar Yield,USDY,249009136.13
0x0c356b7fd36a5357e5a017ef11887ba100c9ab76,Kava.io,KAVA,0.0
0xc00e94cb662c3520282e6f5717214004a7f26888,Compound,COMP,484700000.0
0xb23d80f5fefcddaa212212f028021b41ded428cf,Prime,PRIME,939999999.06
0x6985884C4392D348587B19cb9eAAf157F13271cd,LayerZero,ZRO,3326651601.32
0xf091867ec603a6628ed83d274e835539d82e9cc8,Zeta,ZETA,1577784600.0
0xac3e018457b222d93114458476f3e3416abbe38f,Staked Frax Ether,sfrxETH,360588244.76
0x6fb3e0a217407efff7ca062d46c26e5d60a14d69,IoTeX Network,IOTX,406664184.51
0x58b6a8a3302369daec383334672404ee733ab239,Livepeer Token,LPT,265132988.96
0x320623b8e4ff03373931769a31fc52a4e78b5d70,Reserve Rights,RSR,721678000.0
0xA35b1B31Ce002FBF2058D22F30f95D405200A15b,ETHx,ETHx,379761297.11
0x8ed97a637a790be1feff5e888d43629dc05408f6,Non-Playable Coin,NPC,416014467.26
0x111111111117dc0aa78b770fa6a738034120c302,1INCH Token,1INCH,435304500.0
0xccf4429db6322d5c611ee964527d42e5d685dd6a,Compound Wrapped BTC,cWBTC,368018034.16
0x6c6ee5e31d828de241282b9606c8e98ea48526e2,HoloToken,HOT,362578102.08
0xD533a949740bb3306d119CC777fa900bA034cd52,Curve DAO Token,CRV,637726143.83
0xff20817765cb7f73d4bde2e66e067e58d11095c2,Amp,AMP,441717094.31
0x73A15FeD60Bf67631dC6cd7Bc5B6e8da8190aCF5,Usual USD,USD0,356359919.36
0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27,Zilliqa,ZIL,2485850.79
0x3294395e62f4eb6af3f1fcf89f5602d90fb3ef69,Celo native asset (Wormhole),CELO,240067.16
0xe452e6ea2ddeb012e20db73bf5d3863a3ac8d77a,Wrapped Celo,wCELO,398488.46
0x7DD9c5Cba05E151C895FDe1CF355C9A1D5DA6429,Golem Network Token,GLM,269297304.12
0x7a58c0be72be218b41c608b7fe7c5bb630736c71,ConstitutionDAO,PEOPLE,330896997.34
0x93a62ccfcf1efcb5f60317981f71ed6fb39f4ba2,Osmosis,OSMO,0.94
0x12e2b8033420270db2f3b328e32370cb5b2ca134,SafePalToken,SFP,132930000.0
0xFe0c30065B384F05761f15d0CC899D4F9F9Cc0eB,ether.fi governance token,ETHFI,1540000000.0
0xb44d6c324a6c15127f1451465f1e1dbc39142a60,Kusama (IBC),KSM,40.24
0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f,Trace,TRAC,387516500.0
0x8290333cef9e6d528dd5618fb97a76f268f3edd4,Ankr Network,ANKR,313972200.0
0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX,ZRX,363158000.0
0xB528edBef013aff855ac3c50b381f253aF13b997,Aevo,AEVO,345197000.0
0x3103df8f05c4d8af16fd22ae63e406b97fec6938,WQtum,WQTUM,309869637.12
0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,Tribe,TRIBE,552019239.0
0x69af81e73a73b40adf4f3d4223cd9b1ece623074,Mask Network,MASK,295000000.0
0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,BAT,290989500.0
0x1121AcC14c63f3C872BFcA497d10926A6098AAc5,Department Of Government Efficiency,DOGE,289683000.0
0xf951E335afb289353dc249e82926178EaC7DEd78,swETH,swETH,288388051.66
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,EnjinCoin,ENJ,162280000.0
0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,387222295.07
0x767fe9edc9e0df98e07454847909b5e959d7ca0e,Illuvium,ILV,343134016.33
0xbf2179859fc6d5bee9bf9158632dc51678a4100e,ELF,ELF,335045920.0
0x081f67afa0ccf8c7b17540767bbe95df2ba8d97f,CoinEx Token,CET,20014879.8
0x11eef04c884e24d9b7b4760e7476d06ddf797f36,MX Token,MX,1176771316.86
0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,Metis Token,Metis,434600000.0
0x8457CA5040ad67fdebbCC8EdCE889A335Bc0fbFB,AltLayer Token,ALT,1120460000.0
0x9Ce84F6A69986a83d92C324df10bC8E64771030f,Chintai Exchange Token,CHEX,84444809.44
0xCdF7028ceAB81fA0C6971208e83fa7872994beE5,Threshold Network Token,T,276018013.6
0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,Aethir Token,ATH,2531928000.0
0x9c7beba8f6ef6643abd725e45a4e8387ef260649,Gravity,G,344279357.16
0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,NXM,NXM,243695848.72
0xf5e11df1ebcf78b6b6d26e04ff19cd786a1e81dc,BounceBit BTC,BBTC,4277511.23
0xa2e3356610840701bdf5611a53974510ae27e2e1,Wrapped Binance Beacon ETH,wBETH,4686624114.8
0xFAe103DC9cf190eD75350761e95403b7b8aFa6c0,rswETH,rswETH,229953593.11
0xa3ee21c306a700e682abcdfe9baa6a08f3820419,Gluwa Creditcoin Vesting Token,G-CRE,319380478.63
0x839e71613f9aa06e5701cf6de63e303616b0dde3,VVS,VVS,781017.6
0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7,SKALE,SKL,222563745.25
0x0649cef6d11ed6f88535462e147304d3fe5ae14d,Bitkub Token,KUB,266200000.0
0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9,Swipe,SXP,99105441.36
0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,yearn.finance,YFI,232565104.8
0xd33526068d116ce69f19a9ee46f0bd304f21a51f,Rocket Pool,RPL,209150067.2
0x5b7533812759b45c2b44c19e320ba2cd2681b542,SingularityNET Token,AGIX,172298205.42
0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,UMA Voting Token v1,UMA,302555769.12
0x0b38210ea11411557c13457D4dA7dC6ea731B88a,API3,API3,252122480.75
0xEeB4d8400AEefafC1B2953e0094134A887C76Bd8,Avail,AVAIL,4828971.29
0xd5cd84d6f044abe314ee7e414d37cae8773ef9d3,Harmony ONE,1ONE,119489.24
0x799a4202c12ca952cb311598a024c80ed371a41e,HarmonyOne,ONE,176035542.75
0x1b19c19393e2d034d8ff31ff34c81252fcbbee92,Ondo Short-Term U.S. Government Bond Fund,OUSG,180284662.95
0x38E68A37E401F7271568CecaAc63c6B1e19130B4,Banana,BANANA,572800000.0
0xba9d4199fab4f26efe3551d490e3821486f135ba,SwissBorg,CHSB,200404000.0
0x64d0f55Cd8C7133a9D7102b13987235F486F2224,SwissBorg Token,BORG,197143398.46
0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,Rollbit Coin,RLB,196058724.14
0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,Convex Token,CVX,194803299.69
0x64Bc2cA1Be492bE7185FAA2c8835d9b824c8a194,Big Time,BIGTIME,793225000.0
0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,LoopringCoin V2,LRC,210125692.83
0xD11c452fc99cF405034ee446803b6F6c1F6d5ED8,Treehouse ETH,tETH,190340434.0
0xcb46C550539ac3DB72dc7aF7c89B11c306C727c2,Poly Ontology Token,pONT,209600655.48
0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,Frax Share,FXS,223286551.04
0x467Bccd9d29f223BcE8043b84E8C8B282827790F,Telcoin,TEL,240942000.0
0x2dfF88A56767223A5529eA5960Da7A3F5f766406,SPACE ID,ID,770300674.08
0x88df592f8eb5d7bd38bfef7deb0fbc02cf3778a0,Tellor Tributes,TRB,187547416.06
0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,GHO Token,GHO,181940537.61
0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,BandToken,BAND,125000000.0
0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,Compound Ether,cETH,179924151.92
0xf8173a39c56a554837C4C7f104153A005D284D11,EDU Coin,EDU,279837.62
0xddb3422497e61e13543bea06989c0789117555c5,COTI Token,COTI,247574551.89
0x18aAA7115705e8be94bfFEBDE57Af9BFc265B998,Audius,AUDIO,173082170.2
0x44108f0223A3C3028F5Fe7AEC7f9bb2E66beF82F,Across Protocol Token,ACX,397398000.0
0x8c9532a60e0e7c6bbd2b2c1303f63ace1c3e9811,Renzo Restaked LST,pzETH,170851054.68
0x7ddc52c4de30e94be3a6a0a2b259b2850f421989,GoMining Token,GMT,141936644.99
0x8A2279d4A90B6fe1C4B30fa660cC9f926797bAA2,Chroma,CHR,120539120.24
0xe72b141df173b999ae7c1adcbf60cc9833ce56a8,ETHPlus,ETH+,158257981.62
0xadf7c35560035944e805d98ff17d58cde2449389,Spectral Token,SPEC,1146000000.0
0x6033f7f88332b8db6ad452b7c6d5bb643990ae3f,Lisk,LSK,379042981.94
0x3429d03c6F7521AeC737a0BBF2E5ddcef2C3Ae31,PIXEL,PIXEL,975865000.0
0x967da4048cD07aB37855c090aAF366e4ce1b9F48,Ocean Token,OCEAN,787726110.0
0x8DE5B80a0C1B02Fe4976851D030B36122dbb8624,VANRY,VANRY,190207505.48
0x3b991130eaE3CcA364406D718DA22FA1C3E7C256,Shrub,SHRUB,156326936.66
0xb98d4c97425d9908e66e53a6fdf673acca0be986,ArcBlock,ABT,275280000.0
0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,SushiToken,SUSHI,209753131.81
0x579cea1889991f68acc35ff5c3dd0621ff29b0c9,Everipedia IQ,IQ,44372958.7
0xdab396ccf3d84cf2d07c4454e10c8a6f5b008d2b,Goldfinch,GFI,185142856.68
0xf1c9acdc66974dfb6decb12aa385b9cd01190e38,Staked ETH,osETH,139682317.78
0x6f40d4a6237c257fff2db00fa0510deeecd303eb,Instadapp,INST,351000000.0
0x420FcA0121DC28039145009570975747295f2329,COQINU,COQ,19.9
0x4afc4522E896aeaCc83eA5322708aB64A9DE5d1D,COQINU,COQ,757.79
0x26aAd156Ba8eFA501b32B42Ffcdc8413F90e9C99,EDU Coin,EDU,291254010000000.0
0xd46ba6d942050d489dbd938a2c909a5d5039a161,Ampleforth,AMPL,157909816.04
0x744d70fdbe2ba4cf95131626614a1763df805b9e,StatusNetwork,SNT,233351247.07
0xb90b2a35c65dbc466b04240097ca756ad2005295,BOBO,BOBO,142140000.0
0x39bb259f66e1c59d5abef88375979b4d20d98022,WAX Token,WAX,70174183.97
0x177d39ac676ed1c67a2b268ad7f1e58826e5b0af,CoinDash Token,CDT,197052000.0
0xdb25f211ab05b1c97d595516f45794528a807ad8,STASIS EURS Token,EURS,132070000.16
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,SSV Token,SSV,220314224.46
0x06c84db1f9899e1203eF3c9F05B2300ba47e4023,BounceBit Token,BB,354033.84
0xba100000625a3754423978a60c9317c58a424e3d,Balancer,BAL,142278448.32
0x14feE680690900BA0ccCfC76AD70Fd1b95D10e16,PAAL AI,$PAAL,151353000.0
0x70b790d0948a760e80bc3f892b142F7779b538B2,Dorayaki,DORA,126387000.0
0x4957805230831401CaaD5b690AA138143B711358,Dorayaki,DORA,126387000.0
0xa849eaae994fb86afa73382e9bd88c2b6b18dc71,Mass Vehicle Ledger Token,MVL,151369200.0
0x595832f8fc6bf59c85c527fec3740a1b7a361269,PowerLedger,POWR,241822000.0
0x090185f2135308bad17527004364ebcc2d37e5f6,Spell Token,SPELL,320470186.94
0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,Dogelon,ELON,226660000.0
0xfa1a856cfa3409cfa145fa4e20eb270df3eb21ab,IOSToken,IOST,121393278.55
0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa,Orbs,ORBS,279088300.0
0x0f2d719407fdbeff09d87557abb7232601fd9f29,Synapse,SYN,104521365.1
0x607F4C5BB672230e8672085532f7e901544a7375,RLC,RLC,145289640.95
0x26fb86579e371c7aedc461b2ddef0a8628c93d3b,BORA,BORA,131121695.25
0x94efe52d17983e6545180fa46d14f344372e180f,eBORA,eBORA,25972.37
0x491604c0FDF08347Dd1fa4Ee062a822A5DD06B5D,Cartesi Token,CTSI,142423546.89
0xae12c5930881c53715b369cec7606b70d8eb229f,Coin98,C98,55572956.25
0x10dea67478c5f8c5e2d90e5e9b26dbe60c54d800,Taiko Token,TAIKO,1457573520.43
0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,TrueFi,TRU,120995578.23
0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3,Origin Ether,OETH,118226343.84
0x5026F006B85729a8b14553FAE6af249aD16c9aaB,Wojak Coin,WOJAK,118633226.4
0x0000000000095413afc295d19edeb1ad7b71c952,LON Token,LON,141505813.43
0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38,Pundi X Token,PUNDIX,116507777.49
0x32353A6C91143bfd6C7d363B546e62a9A2489A20,Adventure Gold,AGLD,115289021.49
0x2be5e8c109e2197D077D13A82dAead6a9b3433C5,Tokamak Network Token,TON,117121662.42
0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,Numeraire,NMR,165099472.24
0xed04915c23f00a313a544955524eb7dbd823143d,Alchemy,ACH,226598700.0
0x1bbe973bef3a977fc51cbed703e8ffdefe001fed,PORTAL,PORTAL,313369491.02
0x8e870d67f660d95d5be530380d0ec0bd388289e1,Pax Dollar,USDP,109659529.78
0x430EF9263E76DAE63c84292C3409D61c598E9682,PYR Token,PYR,140568032.48
0xac51066d7bec65dc4589368da368b212745d63e8,ALICE,ALICE,106720000.0
0x590f820444fa3638e022776752c5eef34e2f89a6,Alephium (AlphBridge),ALPH,14226252.28
0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,CoW Protocol Token,COW,392400000.0
0x5de8ab7e27f6e7a1fff3e5b337584aa43961beef,SmarDex Token,SDEX,120642000.0
0x986EE2B944c42D017F52Af21c4c69B84DBeA35d8,BitMartToken,BMC,271598756.74
0x41e5560054824ea6b0732e656e3ad64e20e94e45,Civic,CVC,130192000.0
0x4c11249814f11b9346808179cf06e71ac328c1b5,Oraichain Token,ORAI,535780000.0
0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,LQTY,109418776.79
0xB0c7a3Ba49C7a6EaBa6cD4a96C55a1391070Ac9A,MAGIC,MAGIC,130113590.5
0x193f4A4a6ea24102F49b931DEeeb931f6E32405d,TLOS,TLOS,2950846.46
0xf944e35f95e819e752f3ccb5faf40957d311e8c5,Moca,MOCA,697259144.46
0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,Function X,FX,15867859.8
0x5dc60C4D5e75D22588FA17fFEB90A63E535efCE0,dKargo,DKA,113399550.0
0xfc82bb4ba86045af6f327323a46e80412b91b27d,Token Prometeus Network,PROM,106800000.0
0x1aBaEA1f7C830bD89Acc67eC4af516284b1bC33c,EURC,EURC,35772877.54
0xEE2a03Aa6Dacf51C18679C516ad5283d8E7C2637,Neiro,NEIRO,96104108.39
0x3597bfd533a99c9aa083587b074434e61eb0a258,DENT,DENT,99911000.0
0x8143182a775C54578c8B7b3Ef77982498866945D,Wrapped QUIL,wQUIL,93268851.22
0x817bbdbc3e8a1204f3691d14bb44992841e3db35,CudosToken,CUDOS,94801441.29
0x57b946008913b82e4df85f501cbaed910e58d26c,Marlin POND,POND,115552700.0
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,Bounce Token,Auction,107122389.68
0x2a3bff78b79a009976eea096a51a948a3dc00e34,Wilder,WILD,123462350.08
0x12bb890508c125661e03b09ec06e404bc9289040,Radio Caca V2,RACA,5636206.96
0x84cA8bc7997272c7CfB4D0Cd3D55cd942B3c9419,DIAToken,DIA,150470400.0
0x560363bda52bc6a44ca6c8c9b4a5fadbda32fa60,SeedifyFund,SFUND,7010634.57
0x0501b9188436e35bb10f35998c40adc079003866,AI Analysis Token,AIAT,306554659.5
0xde7d85157d9714eadf595045cc12ca4a5f3e2adb,STPT,STPT,88944673.28
0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,DODO bird,DODO,120778000.0
0xba5bde662c17e2adff1075610382b9b691296350,SuperRare,RARE,121827000.0
0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,Kyber Network Crystal v2,KNC,121721933.98
0x6c5bA91642F10282b576d91922Ae6448C9d52f4E,Phala,PHA,112794000.0
0x3c2a309d9005433c1bc2c92ef1be06489e5bf258,Wrapped PCI,WPCI,594443.26
0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,Dusk Network,DUSK,90877500.0
0x52a8845df664d76c69d2eea607cd793565af42b8,ApeX Token,APEX,1700000000.0
0x764a726d9ced0433a8d7643335919deb03a9a935,Pocket Network,POKT,274662.81
0x4f9254c83eb525f9fcf346490bbb3ed28a81c667,CelerToken,CELR,142293800.0
0xba50933c268f567bdc86e1ac131be072c6b0b71a,ARPA Token,ARPA,103916375.48
0x55296f69f40ea6d20e478533c15a6b08b654e758,XY Oracle,XYO,78685881.57
0xcb86c6a22cb56b6cf40cafedb06ba0df188a416e,inSure,SURE,259482080.0
0x226bb599a12c826476e3a771454697ea52e9e220,Propy,PRO,135000000.0
0xFc0B60E0DF5Dc9d4B72D957cA2d251ceE308019a,Shattered Legion,SLG,153523228.53
0x42bbfa2e77757c645eeaad1655e0911a7553efbc,Boba Token,BOBA,95507000.0
0x7448c7456a97769f6cd04f1e83a4a23ccdc46abd,Maverick Token,MAV,333377500.49
